LIME%BGY%Bergamo%Orio al Serio Intl Airport%Italy%
LIMF%TRN%Turin (Torino)%Torino Caselle Airport (Turin Intl Airport)%Italy%
LIMG%ALL%Albenga%Villanova d'Albenga Intl Airport (C. Panero Airport)%Italy%
LIMJ%GOA%Genoa (Genova)%Genoa Cristoforo Colombo Airport%Italy%
LIML%LIN%Milan%Linate Airport%Italy%
LIMP%PMF%Parma%Parma Airport (G. Verdi Airport)%Italy%
LIMW%AOT%Aosta%Aosta Airport (Corrado Gex Airport)%Italy%
LIMZ%CUF%Cuneo%Cuneo Levaldigi Airport%Italy%
LIPB%BZO%Bolzano%Bolzano Dolomiti Airport%Italy%
LIPD%UDN%Campoformido / Udine%Campoformido Airport%Italy%
LIPE%BLQ%Bologna%Aeroporto G. Marconi di Bologna%Italy%
LIPH%TSF%Treviso%Treviso Airport (Sant'Angelo Airport)%Italy%
LIPK%FRL%Forl%Forli Airport (L. Ridolfi Airport)%Italy%
LIPO%VBS%Brescia%Montichiari Airport%Italy%
LIPQ%TRS%Ronchi dei Legionari / Trieste%Friuli Venezia Giulia Airport (Trieste Ronchi dei Legionari%Italy%
LIPR%RMI%Rimini%Federico Fellini Intl Airport%Italy%
LIPT%VIC%Vicenza%Vicenza Trissino Airport%Italy%
LIPX%VRN%Verona%Verona Airport ( Valerio Catullo)%Italy%
LIPY%AOI%Ancona%Ancona Falconara Airport (Raffaello Sanzio Airport)%Italy%
LIPZ%VCE%Venice (Venezia)%Marco Polo Venice Airport%Italy%
LIQL%LCV%Lucca%Tassignano Airport%Italy%
LIQS%SAY%Siena%Siena Airport%Italy%
LIRA%CIA%Rome%Ciampino Airport (Giovan Battista Pastine)%Italy%
LIRF%FCO%Rome%Fiumicino (Leonardo Da Vinci Intl Airport)%Italy%
LIRJ%EBA%Marina di Campo, Elba%Aeroporto Marina di Campo%Italy%
LIRL%QLT%Latina%Latina Airport%Italy%
LIRN%NAP%Naples%Naples Intl Airport (Capodichino Airport)%Italy%
LIRP%PSA%Pisa%Galileo Galilei Airport (Pisa Intl Airport)%Italy%
LIRQ%FLR%Florence (Firenze)%A. Vespucci Florence Airport%Italy%
LIRS%GRS%Grosseto%Grosseto Airport%Italy%
LIRZ%PEG%Perugia%San Egidio Airport%Italy%
LJLJ%LJU%Ljubljana%Aerodrom Ljubljana%Slovenia%
LJMB%MBX%Maribor%Maribor Airport%Slovenia%
LJPZ%POW%Portoroz, Piran%Portoroz Airport%Slovenia%
LKKU%UHE%Uherske Hradiste%Kunovice Airport%Czech Republic%
LKKV%KLV%Karlovy Vary%Karlovy Vary Intl Airport%Czech Republic%
LKMT%OSR%Ostrava%Ostrava-Mosnov Intl Airport%Czech Republic%
LKPD%PED%Pardubice%Pardubice Airport%Czech Republic%
LKPR%PRG%Prague%Prague Ruzyne Intl Airport%Czech Republic%
LKTB%BRQ%Brno%Brno Turany Airport%Czech Republic%
LLBG%TLV%Tel Aviv%Ben Gurion Intl Airport%Israel%
LLBS%BEV%Beer Sheba%Teyman Airport%Israel%
LLET%ETH%Eilat%Eilat Airport (J. Hozman Airport)%Israel%
LLEY%EIY%Ein Yahav%Ein Yahav Airfield%Israel%
LLHA%HFA%Haifa%Haifa Airport (U. Michaeli Airport)%Israel%
LLIB%RPN%Rosh-Pina%Rosh Pina Airport (Ben Ya'aqov Airport)%Israel%
LLKS%KSW%Qiryat Shemona%Qiryat Shemona Airport%Israel%
LLMR%MIP%Mitzpe Ramon%Mitzpe Ramon Airfield%Israel%
LLMZ%MTZ%Masada%Masada Airfield (I. Bar-Yehuda Airfield)%Israel%
LLOV%VDA%Negev%Ovda Intl Airport%Israel%
LLSD%SDV%Tel Aviv%Sde Dov Airport (Dov Hoz Airport)%Israel%
LMML%MLA%Malta%Luqa - Malta Intl Airport%Malta%
LNMC%MCM%MONACO%Monaco Heliport%Monaco%
LOWG%GRZ%Feldkirchen%Graz%Austria%
LOWI%INN%Innsbruck%Innsbruck%Austria%
LOWK%KLU%Klagenfurt%Klagenfurt%Austria%
LOWL%LNZ%Hoersching%Linz%Austria%
LOWS%SZG%Salzburg%Salzburg%Austria%
LOWW%VIE%Wien (Vienna)%Wien - Schwechat%Austria%
LPAZ%SMA%Santa Maria Island%Santa Maria Airport%Portugal%
LPBG%BGC%Braganca%Braganca Airport%Portugal%
LPBR%BGZ%Braga%Braga Airport%Portugal%
LPCH%CHV%Chaves%Chaves Airport%Portugal%
LPCO%CBP%Coimbra%Coimbra Airport%Portugal%
LPCR%CVU%Corvo Island%Corvo Airport%Portugal%
LPCV%COV%Covilha%Covilha Airport%Portugal%
LPFL%FLW%Flores Island%Flores Airport%Portugal%
LPFR%FAO%Faro%Faro Airport%Portugal%
LPGR%GRW%Graciosa Island%Graciosa Airport%Portugal%
LPHR%HOR%Faial Island (Horta)%Horta Airport%Portugal%
LPMA%FNC%Funchal%Madeira Airport%Portugal%
LPPD%PDL%Sao Miguel Island (Ponta Delgada)%Joao Paulo II Airport%Portugal%
LPPI%PIX%Pico Island%Pico Airport%Portugal%
LPPM%PRM%Portimao%Portimao Airport%Portugal%
LPPR%OPO%Porto%Francisco Sa Carneiro Airport%Portugal%
LPPS%PXO%Porto Santo Island%Porto Santo Airport%Portugal%
LPPT%LIS%Portela, Loures%Portela Airport (Lisbon Airport)%Portugal%
LPSI%SIE%Sines%Sines Airport%Portugal%
LPSJ%SJZ%Sao Jorge Island%Sao Jorge Airport%Portugal%
LPVR%VRL%Vila Real%Vila Real Airport%Portugal%
LPVZ%VSE%Viseu%Viseu Airport%Portugal%
LQBK%BNX%Banja Luka%Banja Luka Intl Airport%Bosnia-Hercegovina%
LQMO%OMO%Mostar%Mostar Intl Airport%Bosnia-Hercegovina%
LQSA%SJJ%Sarajevo%Sarajevo Intl Airport%Bosnia-Hercegovina%
LQTZ%TZL%Tuzla%Tuzla Intl Airport%Bosnia-Hercegovina%
LRAR%ARW%Arad%Arad Intl Airport%Romania%
LRBC%BCM%Bacau%Bacau Intl Airport%Romania%
LRBM%BAY%Baia Mare%Baia Mare Airport%Romania%
LRBS%BBU%Bucharest - Baneasa%Bucharest (Aurel Vlaicu) Intl Airport%Romania%
LRCK%CND%Constanta%Constanta (Mihail Kogalniceanu) Intl Airport%Romania%
LRCL%CLJ%Cluj-Napoca%Cluj-Napoca Intl Airport%Romania%
LRCS%CSB%Caransebes - Resita%Caransebes Airport%Romania%
LRCV%CRA%Craiova%Craiova Airport%Romania%
LRIA%IAS%Iasi%Iasi Intl Airport%Romania%
LROD%OMR%Oradea%Oradea Intl Airport%Romania%
LROP%OTP%Bucharest - Otopeni%Bucharest (Henri Coanda) Intl Airport%Romania%
LRSB%SBZ%Sibiu%Sibiu Intl Airport%Romania%
LRSM%SUJ%Satu Mare%Satu Mare Intl Airport%Romania%
LRSV%SCV%Suceava%Suceava Airport%Romania%
LRTC%TCE%Tulcea%Tulcea Airport%Romania%
LRTM%TGM%Targu-Mures%Targu Mures Intl Airport%Romania%
LRTR%TSR%Timisoara%Timisoara (Traian Vuia) Intl Airport%Romania%
LSGG%GVA%Geneva%Geneva - Cointrin%Switzerland%
LSGS%SIR%Sion%Sion Airport%Switzerland%
LSZA%LUG%Lugano%Lugano Airport%Switzerland%
LSZB%BRN%Bern%Bern - Belp%Switzerland%
LSZH%ZRH%Zurich%Zurich Airport%Switzerland%
LSZR%ACH%St Gallen%St Gallen - Altenrhein%Switzerland%
LSZS%SMV%Samedan%Samedan Airport%Switzerland%
LTAC%ESB%Ankara%Ankara Esenboga Intl Airport%Turkey%
LTAF%ADA%Adana%Adana Airport%Turkey%
LTAI%AYT%Antalya%Antalya Airport%Turkey%
LTAJ%GZT%Gaziantep%Oguzeli Airport%Turkey%
LTAN%KYA%Konya%Konya Airport%Turkey%
LTAR%VAS%Sivas%Sivas Airport%Turkey%
LTAT%MLX%Malatya%Malatya Erhac Airport%Turkey%
LTAU%ASR%Kayseri%Kayseri Erkilet Intl Airport%Turkey%
LTAY%DNZ%Denizli%Denizli Cardak Airport%Turkey%
LTAZ%NAV%Nevsehir%Nevsehir Kapadokya Airport%Turkey%
LTBA%IST%Istanbul%Istanbul Ataturk Intl Airport%Turkey%
LTBH%CKZ%Canakkale%Canakkale Airport%Turkey%
LTBJ%ADB%Izmir%Izmir Adnan Menderes Airport%Turkey%
LTBR%YEI%Bursa%Bursa Yenisehir Airport%Turkey%
LTBS%DLM%Mugla%Dalaman Airport%Turkey%
LTBU%TEQ%Tekirdag%Corlu Airport%Turkey%
LTBY%AOE%Eskisehir%Eskisehir Anadolu Airport%Turkey%
LTCA%EZS%Elazig%Elazig Airport%Turkey%
LTCC%DIY%Diyarbakir%Diyarbakir Airport%Turkey%
LTCD%ERC%Erzincan%Erzincan Airport%Turkey%
LTCE%ERZ%Erzurum%Erzurum Airport%Turkey%
LTCF%KSY%Kars%Kars Airport%Turkey%
LTCG%TZX%Trabzon%Trabzon Airport%Turkey%
LTCH%SFQ%Sanliurfa%Sanliurfa Airport%Turkey%
LTCI%VAN%Van%Van Ferit Melen Airport%Turkey%
LTCJ%BAL%Batman%Batman Airport%Turkey%
LTCK%MSR%Mus%Mus Airport%Turkey%
LTCL%SXZ%Siirt%Siirt Airport%Turkey%
LTCN%KCM%Kahramanmaras%Kahramanmaras Airport%Turkey%
LTCO%AJI%Agri%Agri Airport%Turkey%
LTCP%ADF%Adiyaman%Adiyaman Airport%Turkey%
LTCR%MQM%Mardin%Mardin Airport%Turkey%
LTFC%ISE%Isparta%Suleyman Demirel Airport%Turkey%
LTFD%EDO%Balikesir%Edremit Korfez Airport%Turkey%
LTFE%BJV%Milas%Milas-Bodrum Airport%Turkey%
LTFG%GZP%Gazipasa%Gazipasa (Alanya) Airport%Turkey%
LTFH%SZF%Samsun%Samsun Carsamba Airport%Turkey%
LTFJ%SAW%Istanbul%Istanbul Sabiha Gokcen Intl Airport%Turkey%
LUKK%KIV%Chisinau%Chisinau%Moldova%
LWOH%OHD%Ohrid%Ohrid%Macedonia%
LWOH%OHD%Ohrid%Ohrid Airport%Macedonia%
LWSK%SKP%Skopje%Skopje%Macedonia%
LWSK%SKP%Skopje%Skopje Airport%Macedonia%
LXGB%GIB%Gibraltar%Gibraltar%Gibraltar (UK)%
LYBE%BEG%Belgrade%Belgrade Nikola Tesla Airport%Serbia%
LYNI%INI%Nis%Nis Constantine the Great Intl Airport%Serbia%
LYNS%QND%Novi Sad%Novi Sad Airport%Serbia%
LYPA%QBG%Pancevo%Pancevo Airport%Serbia%
LYPG%TGD%Podgorica%Podgorica-Golubovci%Montenegro%
LYPR%PRN%Pristina%Pristina Intl Airport%Serbia%
LYTV%TIV%Tivat%Tivat Airport%Montenegro%
LYUZ%ZZE%Uzice%Uzice Airport%Serbia%
LYVA%QWV%Valjevo%Valjevo Airport%Serbia%
LZIB%BTS%Bratislava%M.R. Stefanik Airport Bratislava%Slovakia%
LZKZ%KSC%Kosice%Kosice Airport%Slovakia%
LZPP%PZY%Piestany%Piestany Airport%Slovakia%
LZSL%SLD%Sliac%Sliac Airport%Slovakia%
LZTT%TAT%Poprad%Tatry Airport%Slovakia%
LZZI%ILZ%Zilina%Zilina Airport%Slovakia%
MBGT%GDT%Grand Turk I.%Grand Turk Intl%Turks & Caicos%
MDBH%BRX%Barahona%Maria Montez Intl Airport%Dominican Republic%
MDCR%CBJ%Pedernales%Cabo Rojo Airport%Dominican Republic%
MDCZ%COZ%Constanza%Constanza Airport%Dominican Republic%
MDHE%HEX%Santo Domingo%Herrera Intl Airport%Dominican Republic%
MDLI%SLI%Santo Domingo%La Isabela Intl Airport%Dominican Republic%
MDLR%LRM%La Romana%La Romana Intl Airport%Dominican Republic%
MDPC%PUJ%Punta Cana%Punta Cana Intl Airport%Dominican Republic%
MDPO%EPS%Samana%El Portillo Airport%Dominican Republic%
MDPP%POP%Puerto Plata%Gregorio Luperon Intl Airport%Dominican Republic%
MDSB%SNX%Sabana de la Mar%Sabana de la Mar Airport%Dominican Republic%
MDSD%SDQ%Punta Caucedo%Las Americas-JFPG Intl Airport%Dominican Republic%
MDSJ%SJM%San Juan de la Maguana%San Juan de la Maguana Airport%Dominican Republic%
MDST%STI%Santiago%Cibao Intl Airport%Dominican Republic%
MGCB%CBV%Coban%Coban Airport%Guatemala%
MGCR%CMM%Carmelita%Carmelita Airport%Guatemala%
MGCT%CTF%Coatepeque%Coatepeque Airport%Guatemala%
MGGT%GUA%Guatemala City%Guatemala La Aurora Intl Airport%Guatemala%
MGHT%HUG%Huehuetenango%Huehuetenango Airport%Guatemala%
MGMM%MCR%Melchor de Mencos%Melchor de Mencos Airport%Guatemala%
MGPB%PBR%Puerto Barrios%Puerto Barrios Airport%Guatemala%
MGPP%PON%Poptun%Poptun Airport%Guatemala%
MGQC%AQB%Quiche%Quiche Airport%Guatemala%
MGQZ%AAZ%Quezaltenango%Quezaltenango Airport%Guatemala%
MGRB%RUV%Rubelsanto%Rubelsanto Airport%Guatemala%
MGRT%RER%Retalhuleu%Retalhuleu Airport (Civil/Mil.)%Guatemala%
MGTK%FRS%Flores%Mundo Maya Intl Airport%Guatemala%
MHCA%CAA%Catacamas%Catacamas%Honduras%
MHLC%LCE%La Ceiba%Goloson Intl%Honduras%
MHLE%LEZ%La Esperanza%La Esperanza%Honduras%
MHLM%SAP%San Pedro Sula%La Mesa Intl%Honduras%
MHPL%PEU%Puerto Lempira%Puerto Lempira%Honduras%
MHRO%RTB%Roatan%Roatan Intl%Honduras%
MHTE%TEA%Tela%Tela%Honduras%
MHTG%TGU%Tegucigalpa%Toncontin Intl%Honduras%
MKJP%KIN%Kingston%Norman Manley Intl%Jamaica%
MKJS%MBJ%Montego Bay%Sangster Intl%Jamaica%
MMAA%ACA%Acapulco%General Juan N. Alvarez Intl Airport%Mexico%
MMAS%AGU%Aguascalientes%Lic. Jesus Teran Peredo Intl Airport%Mexico%
MMBT%HUX%Huatulco%Bah%Mexico%
MMCB%CVJ%Cuernavaca%General Mariano Matamoros Airport%Mexico%
MMCE%CME%Ciudad del Carmen%Ciudad del Carmen Intl Airport%Mexico%
MMCL%CUL%Culiacan%Federal de Bachigualato Intl Airport%Mexico%
MMCM%CTM%Chetumal%Chetumal Intl Airport%Mexico%
MMCN%CEN%Ciudad Obregon%Ciudad Obregon Intl Airport%Mexico%
MMCP%CPE%Campeche%Ing. Alberto Acuna Ongay Intl Airport%Mexico%
MMCS%CJS%Ciudad Juarez%Abraham Gonzalez Intl Airport%Mexico%
MMCU%CUU%Chihuahua%General Roberto Fierro Villalobos Intl Airport%Mexico%
MMCV%CVM%Ciudad Victoria%General Pedro J. Mendez National Airport%Mexico%
MMCZ%CZM%Cozumel%Cozumel Intl Airport%Mexico%
MMDO%DGO%Durango%General Guadalupe Victoria Intl Airport%Mexico%
MMEP%TPQ%Tepic%Amado Nervo National Airport%Mexico%
MMGL%GDL%Guadalajara%Don Miguel Hidalgo y Costilla Intl Airport%Mexico%
MMGM%GYM%Guaymas%General Jose Maria Yanez Intl Airport%Mexico%
MMGR%GUB%Guerrero Negro%Guerrero Negro Airport%Mexico%
MMHO%HMO%Hermosillo%General Ignacio Pesqueira Garcia Intl Airport%Mexico%
MMIA%CLQ%Colima%Lic. Miguel de la Madrid Airport%Mexico%
MMIO%SLW%Saltillo%Plan de Guadalupe Intl Airport%Mexico%
MMJA%JAL%Jalapa (Xalapa)%El Lencero Airport%Mexico%
MMLC%LZC%Lazaro Cardenas%Lazaro Cardenas Airport%Mexico%
MMLM%LMM%Los Mochis%Federal del Valle del Fuerte Intl Airport%Mexico%
MMLO%BJX%Leon%Del Bajio Intl Airport%Mexico%
MMLP%LAP%La Paz%Manuel Marquez de Leon Intl Airport%Mexico%
MMLT%LTO%Loreto%Loreto Intl Airport%Mexico%
MMMA%MAM%Matamoros%General Servando Canales Intl Airport%Mexico%
MMMD%MID%Merida%Manuel Crescencio Rej%Mexico%
MMML%MXL%Mexicali%General Rodolfo S%Mexico%
MMMM%MLM%Morelia%General Francisco J. Mujica Intl Airport%Mexico%
MMMT%MTT%Minatitlan%Minatitlan/Coatzacoalcos National Airport%Mexico%
MMMV%LOV%Monclova%Venustiano Carranza Intl Airport%Mexico%
MMMX%MEX%Mexico City%Mexico City Intl Airport%Mexico%
MMMY%MTY%Monterrey%General Mariano Escobedo Intl Airport%Mexico%
MMMZ%MZT%Mazatl%General Rafael Buelna Intl Airport%Mexico%
MMNL%NLD%Nuevo Laredo%Quetzalcoatl Intl Airport%Mexico%
MMOX%OAX%Oaxaca%Xoxocotlan Intl Airport%Mexico%
MMPA%PAZ%Poza Rica%El Tajin National Airport%Mexico%
MMPB%PBC%Puebla%Hermanos Serdan Intl Airport%Mexico%
MMPG%PDS%Piedras Negras%Piedras Negras Intl Airport%Mexico%
MMPN%UPN%Uruapan%Lic. y Gen. Ignacio Lopez Rayon Airport%Mexico%
MMPR%PVR%Puerto Vallarta%Lic. Gustavo Diaz Ordaz Intl Airport%Mexico%
MMPS%PXM%Puerto Escondido%Puerto Escondido Intl Airport%Mexico%
MMQT%QRO%Queretaro%Ing. Fernando Espinoza Gutierrez Intl Airport%Mexico%
MMRX%REX%Reynosa%General Lucio Blanco Intl Airport%Mexico%
MMSD%SJD%Los Cabos%Los Cabos Intl Airport%Mexico%
MMSP%SLP%San Luis Potosi%Ponciano Arriaga Intl Airport%Mexico%
MMTC%TRC%Torreon%Torreon Intl Airport%Mexico%
MMTG%TGZ%Tuxtla Gutierrez%Llano San Juan Airport%Mexico%
MMTJ%TIJ%Tijuana%General Abelardo L. Rodriguez Intl Airport%Mexico%
MMTM%TAM%Tampico%General Francisco Javier Mina Intl Airport%Mexico%
MMTO%TLC%Toluca%Lic. Adolfo Lopez Mateos Intl Airport%Mexico%
MMTP%TAP%Tapachula%Tapachula Intl Airport%Mexico%
MMUN%CUN%Cancun%Cancun Intl Airport%Mexico%
MMVA%VSA%Villahermosa%Carlos Rovirosa Perez Intl Airport%Mexico%
MMVR%VER%Veracruz%General Heriberto Jara Intl Airport%Mexico%
MMZC%ZCL%Zacatecas%La Calera Airport%Mexico%
MMZH%ZIH%Ixtapa-Zihuatanejo%Ixtapa-Zihuatanejo Intl Airport%Mexico%
MMZO%ZLO%Manzanillo%Playa de Oro Intl Airport%Mexico%
MNBL%BEF%Bluefields%Bluefields%Nicaragua%
MNMG%MGA%Managua%Augusto Cesar Sandino%Nicaragua%
MNPC%PUZ%Puerto Cabezas%Puerto Cabezas%Nicaragua%
MPBO%BOC%Bocas Del Toro%Bocas Del Toro Intl%Panama%
MPCH%CHX%Changuinola%Cap. Manuel Nino Intl%Panama%
MPDA%DAV%David%Enrique Malek Intl%Panama%
MPEJ%ONX%Colon%Enrique Adolfo Jimenez%Panama%
MPJE%JQE%Jaque%Jaque%Panama%
MPTO%PTY%Panama City%Tocumen Intl%Panama%
MRAN%FON%La Fortuna%La Fortuna Airport%Costa Rica%
MRAO%TTQ%Tortuguero%Tortuguero Airport%Costa Rica%
MRBA%BAI%Buenos Aires%Buenos Aires Airport%Costa Rica%
MRBC%BCL%Barra del Colorado%Barra del Colorado Airport%Costa Rica%
MRCC%OTR%Coto 47%Coto 47 Airport%Costa Rica%
MRCR%RIK%Carrillo%Carrillo Airport%Costa Rica%
MRDK%DRK%Drake Bay%Drake Bay Airport%Costa Rica%
MRGF%GLF%Golfito%Golfito Airport%Costa Rica%
MRGP%GPL%Guapiles%Guapiles Airport%Costa Rica%
MRIA%PBP%Punta Islita%Punta Islita Airport%Costa Rica%
MRLB%LIR%Liberia%Daniel Oduber Intl Airport%Costa Rica%
MRLC%LSL%Los Chiles%Los Chiles Airport%Costa Rica%
MRLM%LIO%Limon%Limon Intl Airport%Costa Rica%
MRNS%NOM%Nosara Beach%Nosara Airport%Costa Rica%
MROC%SJO%San Jose%Juan Santamaria Intl Airport%Costa Rica%
MRPJ%PJM%Puerto Jimenez%Puerto Jimenez Airport%Costa Rica%
MRPM%PMZ%Palmar Sur%Palmar Sur Airport%Costa Rica%
MRPV%SYQ%San Jose%Tobias Bolanos Intl Airport%Costa Rica%
MRQP%XQP%Quepos%La Managua Airport%Costa Rica%
MRTM%TNO%Tamarindo%Tamarindo Airport%Costa Rica%
MRTR%TMU%Tambor%Tambor Airport%Costa Rica%
MRUP%UPL%Upala%Upala Airport%Costa Rica%
MTCH%CAP%Cap Haitien%Cap Haitien Intl%Haiti%
MTJA%JAK%Jacmel%Jacmel%Haiti%
MTJE%JEE%Jeremie%Jeremie%Haiti%
MTPP%PAP%Port-Au-Prince%Port-Au-Prince Intl%Haiti%
MTPX%PAX%Port De Paix%Port De Paix%Haiti%
MUBA%BCA%Baracoa%Gustavo Rizo Airport%Cuba%
MUBY%BYM%Bayamo%Carlos Manuel de Cespedes Airport%Cuba%
MUCA%AVI%Ciego de Avila%Maximo Gomez Intl Airport%Cuba%
MUCF%CFG%Cienfuegos%Jaime Gonzalez Airport%Cuba%
MUCL%CYO%Cayo Largo del Sur%Vilo Acuna Airport%Cuba%
MUCM%CMW%Camaguey%Ignacio Agramonte Intl Airport%Cuba%
MUCU%SCU%Santiago%Antonio Maceo Intl Airport%Cuba%
MUGT%GAO%Guantanamo%Mariana Grajales Airport%Cuba%
MUHA%HAV%Havana%Jose Marti Intl Airport%Cuba%
MUHG%HOG%Holguin%Frank Pais Airport%Cuba%
MUKW%VRO%Kawama%Kawama Airport%Cuba%
MULM%LCL%Pinar del Rio%La Coloma Airport%Cuba%
MUMO%MOA%Moa%Orestes Acosta Airport%Cuba%
MUMZ%MZO%Manzanillo%Sierra Maestra Airport%Cuba%
MUNB%QSN%San Nicolas de Bari%San Nicolas de Bari Airport%Cuba%
MUNC%ICR%Nicaro%Nicaro Airport%Cuba%
MUNG%GER%Nueva Gerona%Rafael Cabrera Airport%Cuba%
MUOC%CCC%Cayo Coco%Cayo Coco Airport%Cuba%
MUPR%QPD%Pinar del Rio Norte%Pinar del R%Cuba%
MUSC%SNU%Santa Clara%Abel Santa Maria Airport%Cuba%
MUSN%SZJ%Isla de la Juventud%Siguanea Airport%Cuba%
MUTD%TND%Trinidad%Alberto Delgado Airport%Cuba%
MUVR%VRA%Varadero%Juan Gualberto Gomez Intl Airport%Cuba%
MUVT%VTU%Las Tunas%Hermanos Ameijeiras Airport%Cuba%
MWCB%CYB%Cayman Brac%Gerrard-Smith Intl%Cayman Islands%
MWCR%GCM%Grand Cayman%Roberts Intl%Cayman Islands%
MYAB%MAY%Andros%Clarence Bain Airport%Bahamas%
MYAF%ASD%Andros Town%Andros Town Intl Airport%Bahamas%
MYAK%COX%Congo Town%Congo Town Airport%Bahamas%
MYAM%MHH%Marsh Harbour (Abaco)%Marsh Harbour Airport%Bahamas%
MYAN%SAQ%Andros%San Andros Airport%Bahamas%
MYAP%AXP%Spring Point (Acklins)%Spring Point Airport%Bahamas%
MYAT%TCB%Treasure Cay (Abaco)%Treasure Cay Airport%Bahamas%
MYBC%CCZ%Chub Cay%Chub Cay Intl Airport%Bahamas%
MYBG%GHC%Great Harbour Cay%Great Harbour Cay Airport%Bahamas%
MYBS%BIM%South Bimini%South Bimini Airport%Bahamas%
MYCA%ATC%Arthurs Town%Arthurs Town Airport%Bahamas%
MYCB%CAT%New Bight%New Bight Airport%Bahamas%
MYCI%CRI%Colonial Hill%Colonial Hill Airport%Bahamas%
MYEF%GGT%Great Exuma Island%Exuma Intl Airport%Bahamas%
MYEH%ELH%North Eleuthera%North Eleuthera Airport%Bahamas%
MYEM%GHB%Governor's Harbour%Governor's Harbour Airport%Bahamas%
MYEN%NMC%Norman's Cay%Norman's Cay Airport%Bahamas%
MYER%RSD%Rock Sound%Rock Sound Intl Airport%Bahamas%
MYES%TYM%Staniel Cay%Staniel Cay Airport%Bahamas%
MYGF%FPO%Freeport%Grand Bahama Intl Airport (Freeport Intl)%Bahamas%
MYIG%IGA%Matthew Town%Inagua Airport (Matthew Town Airport)%Bahamas%
MYLD%LGI%Deadman's Cay%Deadman's Cay Airport%Bahamas%
MYLS%SML%Long Island%Stella Maris Airport%Bahamas%
MYMM%MYG%Mayaguana%Mayaguana Airport%Bahamas%
MYNN%NAS%Nassau%Nassau Intl Airport%Bahamas%
MYPI%PID%Paradise Island%New Providence Airport%Bahamas%
MYSM%ZSA%Cockburn Town%San Salvador Airport (Cockburn Town Airport)%Bahamas%
MZBZ%BZE%Belize%Philip S W Goldson Intl Airport%Belize%
N55%UIT%Jabor Jaluit Atoll%Jaluit%Marshall Islands%
NCAI%AIT%Aitutaki%Avarua%Cook Islands%
NCMK%MUK%Mauke%Akatoka Manava%Cook Islands%
NCPY%PYE%Penrhyn Island%Tongareva%Cook Islands%
NCRG%RAR%Rarotonga%Rarotonga Intl%Cook Islands%
NFFN%NAN%Nadi%Nadi Intl%Fiji%
NFNA%SUV%Nausori%Nausori Intl%Fiji%
NFNL%LBS%Labasa%Labasa%Fiji%
NFNR%RTA%Rotuma%Rotuma%Fiji%
NFTF%TBU%Nuku'alofa%Fua'amotu Intl%Tonga%
NFTL%HPA%Ha'apai-Lifuka Island%Ha'apai-Lifuka%Tonga%
NFTP%NTT%Niuatoputapu%Niuatoputapu%Tonga%
NFTV%VAV%Vava'u%Vava'u%Tonga%
NGFU%FUN%Funafuti%Funafuti Intl Airport%Tuvalu%
NGTA%TRW%Tarawa I%Bonriki Intl%Kiribati%
NGTU%BBG%Butaritari%Butaritari%Kiribati%
NTTB%BOB%Bora Bora%Bora Bora Airport%French Polynesia%
NTTG%RGI%Tuamotu Island%Rangiroa Airport%French Polynesia%
NTTR%RFP%Raiatea Island%Raiatea Airport%French Polynesia%
NVSS%SON%Luganville%Santo-Pekoa%Vanuatu%
NVVV%VLI%Port Vila%Bauerfield%Vanuatu%
NWWD%KNQ%Kone%Kone%New Caledonia (France)%
NWWE%ILP%Des Pins Is.%Moue%New Caledonia (France)%
NWWH%HLU%Houailou%Nesson%New Caledonia (France)%
NWWK%KOC%Koumac%Koumac%New Caledonia (France)%
NWWL%LIF%Lifou%Ouanaham%New Caledonia (France)%
NWWM%GEA%Noumea%Magenta%New Caledonia (France)%
NWWR%MEE%Mare%La Roche Aero%New Caledonia (France)%
NWWU%TOU%Touho%Touho%New Caledonia (France)%
NWWV%UVE%Ouvea%Ouloup%New Caledonia (France)%
NWWW%NOU%Noumea%Tontouta%New Caledonia (France)%
NZAA%AKL%Auckland%Auckland Intl Airport%New Zealand%
NZAP%TUO%Taupo%Taupo%New Zealand%
NZAS%ASG%Ashburton%Ashburton%New Zealand%
NZCH%CHC%Christchurch%Christchurch Intl%New Zealand%
NZCI%CHT%Chatham Is%Chatham Is/Tuuta%New Zealand%
NZDN%DUD%Dunedin%Dunedin%New Zealand%
NZGB%GBZ%Great Barrier%Great Barrier%New Zealand%
NZGM%GMN%Greymouth%Greymouth%New Zealand%
NZGS%GIS%Gisborne%Gisborne%New Zealand%
NZGT%GTN%Glentanner%Glentanner%New Zealand%
NZHK%HKK%Hokitika%Hokitika%New Zealand%
NZHN%HLZ%Hamilton%Hamilton Intl Airport%New Zealand%
NZKI%KBZ%Kaikoura%Kaikoura%New Zealand%
NZKK%KKE%Kerikeri%Kerikeri%New Zealand%
NZKO%KKO%Kaikohe%Kaikohe%New Zealand%
NZKT%KAT%Kaitaia%Kaitaia%New Zealand%
NZLX%ALR%Alexandra%Alexandra%New Zealand%
NZMA%MTA%Matamata%Matamata%New Zealand%
NZMC%MON%Mount Cook%Mount Cook%New Zealand%
NZMF%MFN%Milford Sound%Milford Sound%New Zealand%
NZMS%MRO%Masterton%Masterton%New Zealand%
NZNP%NPL%New Plymouth%New Plymouth%New Zealand%
NZNR%NPE%Napier%Napier%New Zealand%
NZNS%NSN%Nelson%Nelson%New Zealand%
NZNV%IVC%Invercargill%Invercargill%New Zealand%
